,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
172,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,mKU4BHjUajk,2020-02-01T15:46:45Z,96162,4508,46,49
173,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,9JxcVW1jLPs,2020-02-01T12:27:59Z,118928,4032,43,25
174,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,KELsvbDzToQ,2020-01-30T17:39:02Z,48787,1937,13,33
175,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,GryX7VNeYeY,2020-01-27T12:22:41Z,39860,1826,7,8
176,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,DHlPjBw9eR8,2020-01-25T09:42:54Z,56948,2956,20,30
177,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,PUtH2MsPjl8,2020-01-21T10:58:42Z,50371,2254,20,22
178,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,KB9H0GqCfWY,2020-01-15T13:43:25Z,66187,2523,15,34
179,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,4BZrNx189TM,2020-01-12T10:42:44Z,46005,1989,20,17
180,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,rhPSS3vGZDI,2020-01-09T18:01:43Z,65302,2659,27,25
181,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,Q1bf0Z_qzQw,2020-01-02T12:36:58Z,48703,2338,18,39
182,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,0cb6M83PiNY,2020-01-02T08:32:09Z,106436,5979,55,62
183,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,-mbcd-xFsho,2019-12-30T18:24:18Z,57167,1875,17,41
184,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,2FLjYHIGkkU,2019-12-30T10:35:34Z,34589,1662,14,21
185,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,QplJi22Bios,2019-12-26T19:14:31Z,71741,2314,33,24
186,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,b-6NzFfQ6Xk,2019-12-25T11:34:23Z,42342,1531,14,14
187,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,12juUj2TPQg,2019-12-21T12:25:12Z,39158,1244,12,12
188,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,H6JaANuq4fI,2019-12-20T17:16:36Z,38085,1509,10,13
189,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,9RYnRrLacWI,2019-12-16T14:39:59Z,51698,2103,23,18
190,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,1brf6LR-yqM,2019-12-13T12:47:57Z,45083,1518,13,11
191,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,2nBA5Z6WqR8,2019-12-06T20:19:19Z,55068,1856,12,26
192,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,gjPDrWlmskk,2019-12-06T11:17:40Z,34256,1359,16,13
193,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,DbW5p8ETBL0,2019-12-02T13:27:16Z,49836,2060,26,24
194,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,Lh06AgLMfpc,2019-11-29T12:56:14Z,33614,1517,15,25
195,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,pRWUg9OAVaI,2019-11-27T08:57:20Z,42211,1557,25,33
196,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,MlpV38_n5OE,2019-11-25T11:51:28Z,41291,2013,13,22
197,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,wMIwx4zvAqc,2019-11-24T13:49:13Z,153210,7757,60,93
198,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,2d1FAMnyifI,2019-11-22T10:31:09Z,41445,1480,22,20
199,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,wzA2HBKmbnw,2019-11-18T16:47:26Z,56380,2525,27,23
200,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,Pt4GlDfYwa0,2019-11-17T12:21:27Z,582761,19542,179,327
201,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,6LCtEabwQhk,2019-11-17T03:15:24Z,34859,1447,9,17
202,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,G4aEu1GdmUU,2019-11-12T14:42:09Z,30116,1211,8,7
203,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,jW-f6GA9Xx8,2019-11-10T16:57:43Z,36084,1413,10,25
204,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,rShiQWjim-8,2019-11-08T06:48:57Z,22169,813,3,5
205,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,kiB9cMPW6hw,2019-11-07T13:37:33Z,36982,1269,11,5
206,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,XBqHSI5M7NI,2019-11-06T15:51:45Z,39225,1375,8,16
207,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,SlqdLHhCN4M,2019-11-06T12:49:52Z,70924,2592,15,0
208,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,x9r9B6vY_yE,2019-11-05T16:17:43Z,30540,1065,10,12
209,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,52a9e1FPzP0,2019-11-04T09:41:04Z,208757,5849,62,0
210,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,SgaYPiO8aPg,2019-11-03T13:51:02Z,22041,903,9,6
211,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,-TIT2fcpc64,2019-11-03T08:08:28Z,32677,1235,11,10
212,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,yHPBYAk7uS4,2019-11-02T11:50:43Z,28722,974,8,4
213,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,s-9_bw_woGk,2019-10-31T09:27:39Z,28820,1178,11,10
214,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,JHV_AnL-Tw4,2019-10-28T12:15:26Z,33444,1360,13,5
215,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,bF_rpFkunMA,2019-10-23T21:03:25Z,36086,1507,18,18
216,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,BTM0Je454JU,2019-10-23T21:00:14Z,31754,1083,10,12
217,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,i8bBYfdeSe8,2019-10-20T13:46:18Z,42044,1148,14,5
218,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,frHmKXPD1f4,2019-10-19T11:36:50Z,16218,786,6,7
219,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,DZrnip8fQDI,2019-10-18T19:00:19Z,40853,1227,21,10
220,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,B5WYKX_5BYM,2019-10-18T13:37:04Z,27251,1109,14,21
221,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,evF9TOKTbHk,2019-10-17T20:13:54Z,55406,1550,25,16
222,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,OKICNX3XN5M,2019-10-15T11:43:25Z,32494,1204,14,7
223,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,SH-0fwbEwFI,2019-10-13T11:54:48Z,27175,1248,12,12
224,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,sP2SiToNVIE,2019-10-13T07:03:23Z,66001,1896,22,14
225,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,Frk8KVvIdvQ,2019-10-12T10:45:44Z,48489,1639,13,13
226,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,XNNeEI-DTUg,2019-10-12T05:14:28Z,42852,1377,7,6
227,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,WTPysEzM9l0,2019-10-11T08:01:39Z,31091,1054,10,13
228,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,SgS8xp7Vpug,2019-10-10T08:33:32Z,28150,1039,21,3
229,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,-e4gBqEeqR0,2019-10-08T11:38:23Z,21259,989,6,13
230,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,hrNBdHxWl0Y,2019-10-06T10:36:07Z,25680,1242,14,11
231,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,rxWGJ7ANZO4,2019-10-02T15:01:13Z,36842,1208,11,11
232,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,DA870ilZEc4,2019-09-28T08:00:55Z,25106,1039,7,10
233,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,lEM_cer4ggQ,2019-09-26T15:33:31Z,29922,1436,8,9
234,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,9NeXyl2jD8A,2019-09-24T12:37:57Z,26840,1113,8,9
235,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,IKpwk-rnmiQ,2019-09-22T18:33:57Z,51093,1924,18,30
236,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,qYO3jmuDwoM,2019-09-18T10:44:52Z,26825,992,13,6
237,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,CS9JvjcXph0,2019-09-14T03:35:43Z,17557,916,4,22
238,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,BynQyyLOBwI,2019-09-12T17:45:15Z,26357,1060,13,9
239,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,CCk2Of1qbQE,2019-09-11T12:12:18Z,43367,1506,33,16
240,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,cXkA2b_GE2g,2019-09-04T14:42:33Z,33603,1353,18,13
241,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,jgs3Gbgn5Ds,2019-09-02T09:51:07Z,33832,1502,19,19
242,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,56lDfQOfzY4,2019-09-01T06:20:28Z,30867,1158,10,6
243,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,ffpL1YcDTvk,2019-08-28T12:38:34Z,31087,1592,17,13
244,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,bOp_J5vc_4U,2019-08-23T11:43:20Z,23862,1385,38,18
245,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,BINwY4KmU3U,2019-08-18T06:39:19Z,37200,1639,39,26
246,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,RlPF5DLG7Jw,2019-08-17T15:40:33Z,25724,1492,24,20
247,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,_uQiK-4OWAM,2019-08-16T09:37:32Z,37155,1803,40,26
248,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,vZSzsdzL9nI,2019-08-14T08:41:57Z,58584,2562,44,37
249,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,Nzh7XaXFlDs,2019-08-13T13:40:13Z,39710,2190,42,39
250,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,V9HWPXy4NaY,2019-08-10T08:42:40Z,65552,2486,44,59
251,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,YO56ig-khhA,2019-08-09T10:10:29Z,39318,2018,54,30
252,Noel Ch. 白銀ノエル,UCdyqAaZDKHXg4Ahi7VENThQ,wKfiJ-jAJUk,2019-08-08T13:38:43Z,220319,8008,220,245
