,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
124,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,wpCyXeiV1qQ,2020-01-19T11:56:54Z,61951,2046,23,29
125,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,GD53kU0GTq4,2020-01-18T10:53:00Z,42520,1414,14,29
126,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,4phLBcW3WuQ,2020-01-17T19:25:54Z,65768,2344,15,28
127,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,K8i8VDL9o48,2020-01-16T13:51:03Z,77042,2373,14,21
128,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,EnVitmNrvBw,2020-01-16T10:07:49Z,56559,1798,18,31
129,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,pEdWYp5HhiU,2020-01-14T15:04:26Z,146616,4282,28,44
130,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,XOvNOA8G6yg,2020-01-14T10:39:36Z,40784,1487,11,13
131,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,F5XsfSZacQw,2020-01-13T10:54:21Z,71420,2225,30,29
132,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,7HGA-3Z3YMo,2020-01-12T14:56:02Z,126874,3791,29,62
133,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,M3YYiciuTtY,2020-01-11T13:44:24Z,315155,10993,129,197
134,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,pdp-g1VFZ4Y,2020-01-10T16:59:43Z,69173,2372,22,59
135,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,FlXGq9izg74,2020-01-10T10:47:04Z,107727,3472,26,47
136,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,2-E1S8a9uRQ,2020-01-09T10:50:33Z,45380,1401,24,25
